Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather_Desc,Date,Traffic_Vol,Weather_Encoded,Weather_Desc_Encoded,TimeStamp_Hour,TimeStamp_Minute,Is_AM
0.0,292.52,0.0,0,40,Soft rain,2008-11-01,,7,16,22,0,0
0.0,291.15,0.0,0,1,Clear skies,2008-11-01,,2,2,23,0,0
0.0,289.64,0.0,0,2,Clear skies,2008-11-01,,2,2,0,0,1
0.0,289.02,0.0,0,1,Fine fog,2008-11-01,,5,4,1,0,1
0.0,288.78,0.0,0,1,Fine fog,2008-11-01,,5,4,2,0,1
0.0,288.1,0.0,0,1,Clear skies,2008-11-01,,2,2,3,0,1
0.0,288.15,0.0,0,1,Fine fog,2008-11-01,,5,4,4,0,1
0.0,286.39,0.0,0,1,Fine fog,2008-11-01,,5,4,5,0,1
0.0,286.35,0.0,0,1,Fine fog,2008-11-01,,5,4,6,0,1
0.0,287.15,0.0,0,90,Fine fog,2008-11-01,,5,4,7,0,1
0.0,289.34,0.0,0,6,Dense fog,2008-11-01,,4,3,8,0,1
0.0,292.36,0.0,0,6,Dense fog,2008-11-01,,4,3,9,0,1
0.0,295.86,0.0,0,5,Clear skies,2008-11-01,,2,2,10,0,1
0.0,297.31,0.0,0,1,Clear skies,2008-11-01,,2,2,11,0,1
0.0,298.95,0.0,0,1,Clear skies,2008-11-01,,2,2,12,0,0
0.0,299.88,0.0,0,40,Partly cloudy skies,2008-11-01,,3,12,13,0,0
0.0,300.49,0.0,0,40,Partly cloudy skies,2008-11-01,,3,12,14,0,0
0.0,300.52,0.0,0,21,Approaching thunderstorm,2008-11-01,,8,1,15,0,0
0.0,300.41,0.0,0,75,Stormy weather,2008-11-01,,8,19,16,0,0
0.0,298.5,0.0,0,76,Nearby rain showers,2008-11-01,,7,11,17,0,0
0.0,298.09,0.0,0,1,Clear skies,2008-11-01,,2,2,18,0,0
0.0,297.92,0.0,0,76,Approaching thunderstorm,2008-11-02,,8,1,19,0,0
0.0,297.79,0.0,0,1,Approaching thunderstorm,2008-11-02,,8,1,20,0,0
0.0,295.05,0.0,0,41,Soft rain,2008-11-02,,7,16,21,0,0
0.0,294.02,0.0,0,41,Partly cloudy skies,2008-11-02,,3,12,22,0,0
0.0,292.65,0.0,0,1,Clear skies,2008-11-02,,2,2,23,0,0
0.0,291.05,0.0,0,1,Clear skies,2008-11-02,,2,2,0,0,1
0.0,290.22,0.0,0,1,Clear skies,2008-11-02,,2,2,1,0,1
0.0,288.94,0.0,0,1,Fine fog,2008-11-02,,5,4,2,0,1
0.0,289.09,0.0,0,1,Clear skies,2008-11-02,,2,2,3,0,1
0.0,287.72,0.0,0,1,Fine fog,2008-11-02,,5,4,4,0,1
0.0,287.75,0.0,0,1,Fine fog,2008-11-02,,5,4,5,0,1
0.0,288.15,0.0,0,1,Fine fog,2008-11-02,,5,4,6,0,1
0.0,287.95,0.0,0,5,Dense fog,2008-11-02,,4,3,7,0,1
0.0,290.31,0.0,0,2,Fine fog,2008-11-02,,5,4,8,0,1
0.0,293.85,0.0,0,6,Clear skies,2008-11-02,,2,2,9,0,1
0.0,295.98,0.0,0,6,Clear skies,2008-11-02,,2,2,10,0,1
0.0,298.94,0.0,0,1,Clear skies,2008-11-02,,2,2,11,0,1
0.0,300.47,0.0,0,20,Scattered clouds,2008-11-02,,3,13,12,0,0
0.0,300.35,0.0,0,41,Partly cloudy skies,2008-11-02,,3,12,13,0,0
0.0,300.77,0.0,0,41,Partly cloudy skies,2008-11-02,,3,12,14,0,0
0.0,301.61,0.0,0,20,Scattered clouds,2008-11-02,,3,13,15,0,0
0.0,301.92,0.0,0,41,Partly cloudy skies,2008-11-02,,3,12,16,0,0
0.0,301.06,0.0,0,40,Approaching thunderstorm,2008-11-02,,8,1,17,0,0
0.0,301.9,0.0,0,41,Approaching thunderstorm,2008-11-02,,8,1,18,0,0
0.0,301.08,0.0,0,41,Approaching thunderstorm,2008-11-03,,8,1,19,0,0
0.0,299.11,0.0,0,20,Scattered clouds,2008-11-03,,3,13,20,0,0
0.0,297.86,0.0,0,20,Scattered clouds,2008-11-03,,3,13,21,0,0
0.0,293.13,0.0,0,1,Clear skies,2008-11-03,,2,2,22,0,0
0.0,293.1,0.0,0,2,Clear skies,2008-11-03,,2,2,23,0,0
0.0,291.55,0.0,0,1,Clear skies,2008-11-03,,2,2,0,0,1
0.0,290.15,0.0,0,1,Clear skies,2008-11-03,,2,2,1,0,1
0.0,289.58,0.0,0,1,Clear skies,2008-11-03,,2,2,2,0,1
0.0,289.24,0.0,0,2,Clear skies,2008-11-03,,2,2,3,0,1
0.0,289.64,0.0,0,1,Fine fog,2008-11-03,,5,4,4,0,1
0.0,288.59,0.0,0,1,Fine fog,2008-11-03,,5,4,5,0,1
0.0,288.54,0.0,0,1,Fine fog,2008-11-03,,5,4,6,0,1
0.0,289.04,0.0,0,20,Scattered clouds,2008-11-03,,3,13,7,0,1
0.0,292.54,0.0,0,5,Smoky air,2008-11-03,,0,15,8,0,1
0.0,295.97,0.0,0,1,Clear skies,2008-11-03,,2,2,9,0,1
0.0,298.81,0.0,0,2,Clear skies,2008-11-03,,2,2,10,0,1
0.0,300.31,0.0,0,21,Scattered clouds,2008-11-03,,3,13,11,0,1
0.0,300.61,0.0,0,20,Scattered clouds,2008-11-03,,3,13,12,0,0
0.0,301.36,0.0,0,20,Scattered clouds,2008-11-03,,3,13,13,0,0
0.0,302.09,0.0,0,20,Scattered clouds,2008-11-03,,3,13,14,0,0
0.0,302.33,0.0,0,41,Partly cloudy skies,2008-11-03,,3,12,15,0,0
0.0,302.1,0.0,0,41,Partly cloudy skies,2008-11-03,,3,12,16,0,0
0.0,302.39,0.0,0,20,Scattered clouds,2008-11-03,,3,13,17,0,0
0.0,302.83,0.0,0,20,Scattered clouds,2008-11-03,,3,13,18,0,0
0.0,302.08,0.0,0,20,Scattered clouds,2008-11-04,,3,13,19,0,0
0.0,300.45,0.0,0,21,Scattered clouds,2008-11-04,,3,13,20,0,0
0.0,298.48,0.0,0,20,Scattered clouds,2008-11-04,,3,13,21,0,0
0.0,295.56,0.0,0,1,Clear skies,2008-11-04,,2,2,22,0,0
0.0,294.74,0.0,0,20,Scattered clouds,2008-11-04,,3,13,23,0,0
0.0,293.84,0.0,0,40,Partly cloudy skies,2008-11-04,,3,12,0,0,1
0.0,293.17,0.0,0,75,Fragmented clouds,2008-11-04,,3,5,1,0,1
0.0,292.74,0.0,0,76,Fragmented clouds,2008-11-04,,3,5,2,0,1
0.0,293.37,0.0,0,41,Partly cloudy skies,2008-11-04,,3,12,3,0,1
0.0,292.67,0.0,0,41,Partly cloudy skies,2008-11-04,,3,12,4,0,1
0.0,292.98,0.0,0,76,Soft rain,2008-11-04,,7,16,5,0,1
0.0,293.11,0.0,0,90,Soft rain,2008-11-04,,7,16,6,0,1
0.0,292.31,0.0,0,90,Steady rain,2008-11-04,,7,17,7,0,1
0.0,292.75,0.0,0,90,Soft rain,2008-11-04,,7,16,8,0,1
0.0,293.05,0.0,0,75,Fine fog,2008-11-04,,5,4,9,0,1
0.0,295.31,0.0,0,76,Soft rain,2008-11-04,,7,16,10,0,1
0.0,295.52,0.0,0,75,Fragmented clouds,2008-11-04,,3,5,11,0,1
0.0,297.28,0.0,0,75,Fragmented clouds,2008-11-04,,3,5,12,0,0
0.0,296.79,0.0,0,90,Full cloud cover,2008-11-04,,3,6,13,0,0
0.0,297.39,0.0,0,76,Fragmented clouds,2008-11-04,,3,5,14,0,0
0.0,297.61,0.0,0,76,Approaching thunderstorm,2008-11-04,,8,1,15,0,0
0.0,296.25,0.0,0,90,Soft rain,2008-11-04,,7,16,16,0,0
0.0,295.04,0.0,0,90,Full cloud cover,2008-11-04,,3,6,17,0,0
0.0,293.12,0.0,0,90,Full cloud cover,2008-11-05,,3,6,18,0,0
0.0,292.69,0.0,0,90,Full cloud cover,2008-11-05,,3,6,19,0,0
0.0,292.14,0.0,0,90,Soft rain,2008-11-05,,7,16,20,0,0
0.0,291.42,0.0,0,91,Steady rain,2008-11-05,,7,17,21,0,0
0.0,289.68,0.0,0,75,Steady rain,2008-11-05,,7,17,22,0,0
0.0,289.18,0.0,0,75,Steady rain,2008-11-05,,7,17,23,0,0
0.0,289.18,0.0,0,91,Mild drizzle,2008-11-05,,6,10,0,0,1
0.0,288.62,0.0,0,90,Full cloud cover,2008-11-05,,3,6,1,0,1
0.0,288.45,0.0,0,90,Full cloud cover,2008-11-05,,3,6,2,0,1
0.0,288.02,0.0,0,90,Full cloud cover,2008-11-05,,3,6,3,0,1
0.0,288.22,0.0,0,91,Full cloud cover,2008-11-05,,3,6,4,0,1
0.0,287.89,0.0,0,91,Full cloud cover,2008-11-05,,3,6,5,0,1
0.0,287.12,0.0,0,91,Full cloud cover,2008-11-05,,3,6,6,0,1
0.0,286.78,0.0,0,91,Full cloud cover,2008-11-05,,3,6,7,0,1
0.0,286.89,0.0,0,91,Full cloud cover,2008-11-05,,3,6,8,0,1
0.0,287.72,0.0,0,91,Full cloud cover,2008-11-05,,3,6,9,0,1
0.0,289.19,0.0,0,90,Full cloud cover,2008-11-05,,3,6,10,0,1
0.0,290.28,0.0,0,90,Full cloud cover,2008-11-05,,3,6,11,0,1
0.0,290.45,0.0,0,90,Full cloud cover,2008-11-05,,3,6,12,0,0
0.0,291.36,0.0,0,90,Full cloud cover,2008-11-05,,3,6,13,0,0
0.0,292.23,0.0,0,76,Fragmented clouds,2008-11-05,,3,5,14,0,0
0.0,292.92,0.0,0,76,Fragmented clouds,2008-11-05,,3,5,15,0,0
0.0,294.38,0.0,0,41,Partly cloudy skies,2008-11-06,,3,12,16,0,0
0.0,294.65,0.0,0,1,Clear skies,2008-11-06,,2,2,17,0,0
0.0,295.08,0.0,0,1,Clear skies,2008-11-06,,2,2,18,0,0
0.0,294.32,0.0,0,40,Partly cloudy skies,2008-11-06,,3,12,19,0,0
0.0,294.45,0.0,0,1,Clear skies,2008-11-06,,2,2,20,0,0
0.0,292.08,0.0,0,5,Clear skies,2008-11-06,,2,2,21,0,0
0.0,289.72,0.0,0,5,Clear skies,2008-11-06,,2,2,22,0,0
0.0,288.92,0.0,0,1,Clear skies,2008-11-06,,2,2,23,0,0
0.0,288.99,0.0,0,1,Clear skies,2008-11-06,,2,2,0,0,1
0.0,288.05,0.0,0,2,Clear skies,2008-11-06,,2,2,1,0,1
0.0,289.02,0.0,0,2,Clear skies,2008-11-06,,2,2,2,0,1
0.0,288.52,0.0,0,1,Clear skies,2008-11-06,,2,2,3,0,1
0.0,289.07,0.0,0,1,Clear skies,2008-11-06,,2,2,4,0,1
0.0,289.58,0.0,0,1,Clear skies,2008-11-06,,2,2,5,0,1
0.0,289.69,0.0,0,75,Fragmented clouds,2008-11-06,,3,5,6,0,1
0.0,289.89,0.0,0,75,Fragmented clouds,2008-11-06,,3,5,7,0,1
0.0,290.95,0.0,0,75,Approaching thunderstorm,2008-11-06,,8,1,8,0,1
0.0,292.36,0.0,0,75,Approaching thunderstorm,2008-11-06,,8,1,9,0,1
0.0,292.37,0.0,0,20,Stormy weather,2008-11-06,,8,19,10,0,1
0.0,294.11,0.0,0,75,Soft rain,2008-11-06,,7,16,11,0,1
0.0,295.91,0.0,0,1,Clear skies,2008-11-06,,2,2,12,0,0
0.0,296.61,0.0,0,1,Approaching thunderstorm,2008-11-06,,8,1,13,0,0
0.0,298.57,0.0,0,1,Approaching thunderstorm,2008-11-06,,8,1,14,0,0
0.0,299.85,0.0,0,2,Approaching thunderstorm,2008-11-07,,8,1,15,0,0
0.0,300.48,0.0,0,76,Fragmented clouds,2008-11-07,,3,5,16,0,0
0.0,301.65,0.0,0,75,Fragmented clouds,2008-11-07,,3,5,17,0,0
0.0,301.31,0.0,0,1,Clear skies,2008-11-07,,2,2,18,0,0
0.0,299.58,0.0,0,90,Full cloud cover,2008-11-07,,3,6,19,0,0
0.0,298.75,0.0,0,1,Approaching thunderstorm,2008-11-07,,8,1,20,0,0
0.0,296.55,0.0,0,91,Approaching thunderstorm,2008-11-07,,8,1,21,0,0
0.0,294.6,0.0,0,90,Approaching thunderstorm,2008-11-07,,8,1,22,0,0
0.0,294.35,0.0,0,1,Soft rain,2008-11-07,,7,16,23,0,0
0.0,294.58,0.0,0,75,Approaching thunderstorm,2008-11-07,,8,1,0,0,1
0.0,295.05,0.0,0,2,Approaching thunderstorm,2008-11-07,,8,1,1,0,1
0.0,294.91,0.0,0,2,Storm with mild rain,2008-11-07,,8,18,2,0,1
0.0,295.22,0.0,0,2,Clear skies,2008-11-07,,2,2,3,0,1
0.0,296.21,0.0,0,2,Clear skies,2008-11-07,,2,2,4,0,1
0.0,296.48,0.0,0,75,Fragmented clouds,2008-11-07,,3,5,5,0,1
0.0,295.65,0.0,0,1,Fine fog,2008-11-07,,5,4,6,0,1
0.0,295.62,0.0,0,90,Soft rain,2008-11-07,,7,16,7,0,1
0.0,294.99,0.0,0,91,Fine fog,2008-11-07,,5,4,8,0,1
0.0,295.41,0.0,0,90,Steady rain,2008-11-07,,7,17,9,0,1
0.0,295.35,0.0,0,1,Steady rain,2008-11-07,,7,17,10,0,1
0.0,296.25,0.0,0,90,Soft rain,2008-11-07,,7,16,11,0,1
0.0,295.99,0.0,0,90,Soft rain,2008-11-07,,7,16,12,0,0
0.0,296.09,0.0,0,90,Steady rain,2008-11-07,,7,17,13,0,0
0.0,295.22,0.0,0,90,Steady rain,2008-11-07,,7,17,14,0,0
0.0,295.68,0.0,0,90,Full cloud cover,2008-11-08,,3,6,15,0,0
0.0,296.55,0.0,0,90,Full cloud cover,2008-11-08,,3,6,16,0,0
0.0,297.5,0.0,0,90,Full cloud cover,2008-11-08,,3,6,17,0,0
0.0,298.15,0.0,0,40,Partly cloudy skies,2008-11-08,,3,12,18,0,0
0.0,298.25,0.0,0,40,Partly cloudy skies,2008-11-08,,3,12,19,0,0
0.0,297.88,0.0,0,41,Partly cloudy skies,2008-11-08,,3,12,20,0,0
0.0,297.2,0.0,0,1,Clear skies,2008-11-08,,2,2,21,0,0
0.0,296.18,0.0,0,41,Partly cloudy skies,2008-11-08,,3,12,22,0,0
0.0,296.12,0.0,0,1,Clear skies,2008-11-08,,2,2,23,0,0
0.0,295.95,0.0,0,1,Fine fog,2008-11-08,,5,4,0,0,1
0.0,296.16,0.0,0,2,Approaching thunderstorm,2008-11-08,,8,1,1,0,1
0.0,295.18,0.0,0,1,Fine fog,2008-11-08,,5,4,2,0,1
0.0,295.52,0.0,0,41,Fine fog,2008-11-08,,5,4,3,0,1
0.0,294.95,0.0,0,1,Fine fog,2008-11-08,,5,4,4,0,1
0.0,295.32,0.0,0,2,Fine fog,2008-11-08,,5,4,5,0,1
0.0,294.75,0.0,0,2,Fine fog,2008-11-08,,5,4,6,0,1
0.0,294.91,0.0,0,90,Fine fog,2008-11-08,,5,4,7,0,1
0.0,295.29,0.0,0,1,Fine fog,2008-11-08,,5,4,8,0,1
0.0,297.65,0.0,0,1,Clear skies,2008-11-08,,2,2,9,0,1
0.0,299.07,0.0,0,1,Clear skies,2008-11-08,,2,2,10,0,1
0.0,300.53,0.0,0,1,Clear skies,2008-11-08,,2,2,11,0,1
0.0,301.41,0.0,0,40,Partly cloudy skies,2008-11-08,,3,12,12,0,0
0.0,301.71,0.0,0,1,Clear skies,2008-11-08,,2,2,13,0,0
0.0,302.03,0.0,0,75,Fragmented clouds,2008-11-08,,3,5,14,0,0
0.0,301.43,0.0,0,1,Clear skies,2008-11-09,,2,2,15,0,0
0.0,300.9,0.0,0,2,Clear skies,2008-11-09,,2,2,16,0,0
0.0,300.72,0.0,0,91,Full cloud cover,2008-11-09,,3,6,17,0,0
0.0,300.94,0.0,0,90,Full cloud cover,2008-11-09,,3,6,18,0,0
0.0,299.75,0.0,0,90,Full cloud cover,2008-11-09,,3,6,19,0,0
0.0,299.42,0.0,0,90,Full cloud cover,2008-11-09,,3,6,20,0,0
0.0,298.2,0.0,0,76,Fragmented clouds,2008-11-09,,3,5,21,0,0
0.0,297.22,0.0,0,75,Fragmented clouds,2008-11-09,,3,5,22,0,0
0.0,296.03,0.0,0,1,Clear skies,2008-11-09,,2,2,23,0,0
0.0,296.48,0.0,0,2,Clear skies,2008-11-09,,2,2,0,0,1
0.0,295.38,0.0,0,1,Clear skies,2008-11-09,,2,2,1,0,1
0.0,294.18,0.0,0,41,Fine fog,2008-11-09,,5,4,2,0,1
0.0,293.75,0.0,0,1,Fine fog,2008-11-09,,5,4,3,0,1
0.0,293.02,0.0,0,2,Dense fog,2008-11-09,,4,3,4,0,1
0.0,292.21,0.0,0,90,Dense fog,2008-11-09,,4,3,5,0,1
0.0,291.18,0.0,0,2,Fine fog,2008-11-09,,5,4,6,0,1
0.0,291.93,0.0,0,20,Fine fog,2008-11-09,,5,4,7,0,1
0.0,293.22,0.0,0,40,Fine fog,2008-11-09,,5,4,8,0,1
0.0,293.08,0.0,0,75,Dense fog,2008-11-09,,4,3,9,0,1
0.0,294.32,0.0,0,90,Fine fog,2008-11-09,,5,4,10,0,1
0.0,295.02,0.0,0,90,Full cloud cover,2008-11-09,,3,6,11,0,1
0.0,296.83,0.0,0,75,Fragmented clouds,2008-11-09,,3,5,12,0,0
0.0,298.04,0.0,0,40,Partly cloudy skies,2008-11-09,,3,12,13,0,0
0.0,299.3,0.0,0,40,Partly cloudy skies,2008-11-09,,3,12,14,0,0
0.0,300.58,0.0,0,41,Partly cloudy skies,2008-11-10,,3,12,15,0,0
0.0,301.15,0.0,0,75,Fragmented clouds,2008-11-10,,3,5,16,0,0
0.0,301.05,0.0,0,40,Partly cloudy skies,2008-11-10,,3,12,17,0,0
0.0,301.58,0.0,0,40,Partly cloudy skies,2008-11-10,,3,12,18,0,0
0.0,300.65,0.0,0,75,Fragmented clouds,2008-11-10,,3,5,19,0,0
0.0,298.12,0.0,0,1,Clear skies,2008-11-10,,2,2,20,0,0
0.0,297.32,0.0,0,75,Soft rain,2008-11-10,,7,16,21,0,0
0.0,295.05,0.0,0,40,Partly cloudy skies,2008-11-10,,3,12,22,0,0
0.0,294.11,0.0,0,1,Fine fog,2008-11-10,,5,4,23,0,0
0.0,292.78,0.0,0,1,Clear skies,2008-11-10,,2,2,0,0,1
0.0,291.89,0.0,0,1,Fine fog,2008-11-10,,5,4,1,0,1
0.0,291.9,0.0,0,2,Fine fog,2008-11-10,,5,4,2,0,1
0.0,291.99,0.0,0,2,Fine fog,2008-11-10,,5,4,3,0,1
0.0,290.61,0.0,0,1,Fine fog,2008-11-10,,5,4,4,0,1
0.0,291.13,0.0,0,1,Fine fog,2008-11-10,,5,4,5,0,1
0.0,291.05,0.0,0,1,Smoky air,2008-11-10,,0,15,6,0,1
0.0,291.9,0.0,0,2,Fine fog,2008-11-10,,5,4,7,0,1
0.0,291.99,0.0,0,2,Fine fog,2008-11-10,,5,4,8,0,1
0.0,290.61,0.0,0,1,Fine fog,2008-11-10,,5,4,9,0,1
0.0,298.181,0.0,0,44,Partly cloudy skies,2008-11-10,,3,12,10,0,1
0.0,294.65,0.0,0,90,Mild drizzle,2008-11-10,,6,10,11,0,1
0.0,296.02,0.0,0,40,Soft rain,2008-11-10,,7,16,12,0,0
0.0,296.81,0.0,0,90,Soft rain,2008-11-10,,7,16,13,0,0
0.0,296.97,0.0,0,40,Mild drizzle,2008-11-10,,6,10,14,0,0
0.0,297.0,0.0,0,1,Soft rain,2008-11-11,,7,16,15,0,0
0.0,298.14,0.0,0,76,Fragmented clouds,2008-11-11,,3,5,16,0,0
0.0,298.36,0.0,0,75,Fragmented clouds,2008-11-11,,3,5,17,0,0
0.0,298.1,0.0,0,75,Fragmented clouds,2008-11-11,,3,5,18,0,0
0.0,299.12,0.0,0,75,Fragmented clouds,2008-11-11,,3,5,19,0,0
0.0,297.42,0.0,0,75,Fragmented clouds,2008-11-11,,3,5,20,0,0
0.0,295.38,0.0,0,40,Partly cloudy skies,2008-11-11,,3,12,21,0,0
0.0,294.02,0.0,0,41,Fine fog,2008-11-11,,5,4,22,0,0
0.0,293.21,0.0,0,2,Fine fog,2008-11-11,,5,4,23,0,0
0.0,292.74,0.0,0,1,Fine fog,2008-11-11,,5,4,0,0,1
0.0,291.52,0.0,0,1,Fine fog,2008-11-11,,5,4,1,0,1
0.0,291.55,0.0,0,2,Smoky air,2008-11-11,,0,15,2,0,1
0.0,290.11,0.0,0,1,Fine fog,2008-11-11,,5,4,3,0,1
0.0,290.15,0.0,0,1,Fine fog,2008-11-11,,5,4,4,0,1
0.0,290.45,0.0,0,40,Fine fog,2008-11-11,,5,4,5,0,1
0.0,290.32,0.0,0,1,Fine fog,2008-11-11,,5,4,6,0,1
0.0,290.11,0.0,0,1,Fine fog,2008-11-11,,5,4,7,0,1
0.0,291.31,0.0,0,1,Fine fog,2008-11-11,,5,4,8,0,1
0.0,293.6,0.0,0,1,Clear skies,2008-11-11,,2,2,9,0,1
0.0,296.36,0.0,0,1,Clear skies,2008-11-11,,2,2,10,0,1
0.0,298.67,0.0,0,1,Clear skies,2008-11-11,,2,2,11,0,1
0.0,300.51,0.0,0,40,Partly cloudy skies,2008-11-11,,3,12,12,0,0
0.0,301.86,0.0,0,2,Clear skies,2008-11-11,,2,2,13,0,0
0.0,302.88,0.0,0,1,Clear skies,2008-11-12,,2,2,14,0,0
0.0,304.71,0.0,0,20,Scattered clouds,2008-11-12,,3,13,15,0,0
0.0,304.78,0.0,0,2,Clear skies,2008-11-12,,2,2,16,0,0
0.0,305.12,0.0,0,1,Clear skies,2008-11-12,,2,2,17,0,0
0.0,304.85,0.0,0,20,Scattered clouds,2008-11-12,,3,13,18,0,0
0.0,304.22,0.0,0,40,Partly cloudy skies,2008-11-12,,3,12,19,0,0
0.0,303.22,0.0,0,75,Fragmented clouds,2008-11-12,,3,5,20,0,0
0.0,301.19,0.0,0,40,Partly cloudy skies,2008-11-12,,3,12,21,0,0
0.0,299.12,0.0,0,6,Clear skies,2008-11-12,,2,2,22,0,0
0.0,297.17,0.0,0,2,Clear skies,2008-11-12,,2,2,23,0,0
0.0,297.23,0.0,0,1,Clear skies,2008-11-12,,2,2,0,0,1
0.0,297.02,0.0,0,2,Approaching thunderstorm,2008-11-12,,8,1,1,0,1
0.0,294.85,0.0,0,1,Fine fog,2008-11-12,,5,4,2,0,1
0.0,294.72,0.0,0,1,Approaching thunderstorm,2008-11-12,,8,1,3,0,1
0.0,294.05,0.0,0,90,Fine fog,2008-11-12,,5,4,4,0,1
0.0,293.26,0.0,0,91,Fine fog,2008-11-12,,5,4,5,0,1
0.0,292.88,0.0,0,75,Fine fog,2008-11-12,,5,4,6,0,1
0.0,292.31,0.0,0,1,Fine fog,2008-11-12,,5,4,7,0,1
0.0,294.24,0.0,0,5,Dense fog,2008-11-12,,4,3,8,0,1
0.0,296.24,0.0,0,5,Clear skies,2008-11-12,,2,2,9,0,1
0.0,297.48,0.0,0,5,Clear skies,2008-11-12,,2,2,10,0,1
0.0,300.54,0.0,0,5,Clear skies,2008-11-12,,2,2,11,0,1
0.0,301.63,0.0,0,5,Clear skies,2008-11-12,,2,2,12,0,0
0.0,302.55,0.0,0,20,Scattered clouds,2008-11-12,,3,13,13,0,0
0.0,303.82,0.0,0,21,Scattered clouds,2008-11-13,,3,13,14,0,0
0.0,303.56,0.0,0,40,Partly cloudy skies,2008-11-13,,3,12,15,0,0
0.0,304.15,0.0,0,40,Partly cloudy skies,2008-11-13,,3,12,16,0,0
0.0,304.37,0.0,0,75,Fragmented clouds,2008-11-13,,3,5,17,0,0
0.0,302.89,0.0,0,20,Scattered clouds,2008-11-13,,3,13,18,0,0
0.0,302.18,0.0,0,41,Partly cloudy skies,2008-11-13,,3,12,19,0,0
0.0,300.99,0.0,0,20,Scattered clouds,2008-11-13,,3,13,20,0,0
0.0,298.39,0.0,0,1,Clear skies,2008-11-13,,2,2,21,0,0
0.0,297.18,0.0,0,6,Clear skies,2008-11-13,,2,2,22,0,0
0.0,295.52,0.0,0,2,Smoky air,2008-11-13,,0,15,23,0,0
0.0,294.35,0.0,0,2,Clear skies,2008-11-13,,2,2,0,0,1
0.0,294.32,0.0,0,2,Clear skies,2008-11-13,,2,2,1,0,1
0.0,292.98,0.0,0,1,Fine fog,2008-11-13,,5,4,2,0,1
0.0,292.29,0.0,0,2,Fine fog,2008-11-13,,5,4,3,0,1
0.0,291.75,0.0,0,1,Fine fog,2008-11-13,,5,4,4,0,1
0.0,291.72,0.0,0,1,Dense fog,2008-11-13,,4,3,5,0,1
0.0,291.22,0.0,0,1,Fine fog,2008-11-13,,5,4,6,0,1
0.0,291.31,0.0,0,5,Fine fog,2008-11-13,,5,4,7,0,1
0.0,292.6,0.0,0,5,Fine fog,2008-11-13,,5,4,8,0,1
0.0,295.02,0.0,0,5,Clear skies,2008-11-13,,2,2,9,0,1
0.0,297.41,0.0,0,2,Clear skies,2008-11-13,,2,2,10,0,1
0.0,299.12,0.0,0,5,Clear skies,2008-11-13,,2,2,11,0,1
0.0,300.95,0.0,0,1,Clear skies,2008-11-13,,2,2,12,0,0
0.0,302.35,0.0,0,5,Clear skies,2008-11-13,,2,2,13,0,0
0.0,302.81,0.0,0,21,Scattered clouds,2008-11-14,,3,13,14,0,0
0.0,303.05,0.0,0,20,Scattered clouds,2008-11-14,,3,13,15,0,0
0.0,303.37,0.0,0,20,Scattered clouds,2008-11-14,,3,13,16,0,0
0.0,303.62,0.0,0,40,Partly cloudy skies,2008-11-14,,3,12,17,0,0
0.0,303.12,0.0,0,2,Clear skies,2008-11-14,,2,2,18,0,0
0.0,302.62,0.0,0,40,Partly cloudy skies,2008-11-14,,3,12,19,0,0
0.0,301.56,0.0,0,1,Clear skies,2008-11-14,,2,2,20,0,0
0.0,297.86,0.0,0,1,Clear skies,2008-11-14,,2,2,21,0,0
0.0,295.87,0.0,0,1,Clear skies,2008-11-14,,2,2,22,0,0
0.0,294.54,0.0,0,1,Clear skies,2008-11-14,,2,2,23,0,0
0.0,293.49,0.0,0,2,Clear skies,2008-11-14,,2,2,0,0,1
0.0,293.25,0.0,0,1,Clear skies,2008-11-14,,2,2,1,0,1
0.0,292.64,0.0,0,2,Fine fog,2008-11-14,,5,4,2,0,1
0.0,291.8,0.0,0,1,Smoky air,2008-11-14,,0,15,3,0,1
0.0,291.76,0.0,0,1,Clear skies,2008-11-14,,2,2,4,0,1
0.0,291.08,0.0,0,1,Fine fog,2008-11-14,,5,4,5,0,1
0.0,290.79,0.0,0,2,Fine fog,2008-11-14,,5,4,6,0,1
0.0,290.92,0.0,0,1,Fine fog,2008-11-14,,5,4,7,0,1
0.0,292.05,0.0,0,5,Fine fog,2008-11-14,,5,4,8,0,1
0.0,294.45,0.0,0,1,Fine fog,2008-11-14,,5,4,9,0,1
0.0,296.99,0.0,0,2,Smoky air,2008-11-14,,0,15,10,0,1
0.0,299.64,0.0,0,1,Clear skies,2008-11-14,,2,2,11,0,1
0.0,300.98,0.0,0,1,Clear skies,2008-11-14,,2,2,12,0,0
0.0,302.86,0.0,0,1,Clear skies,2008-11-14,,2,2,13,0,0
0.0,302.76,0.0,0,1,Smoky air,2008-11-15,,0,15,14,0,0
0.0,303.65,0.0,0,1,Clear skies,2008-11-15,,2,2,15,0,0
0.0,303.39,0.0,0,1,Clear skies,2008-11-15,,2,2,16,0,0
0.0,303.38,0.0,0,91,Full cloud cover,2008-11-15,,3,6,17,0,0
0.0,303.38,0.0,0,75,Fragmented clouds,2008-11-15,,3,5,18,0,0
0.0,302.79,0.0,0,2,Clear skies,2008-11-15,,2,2,19,0,0
0.0,301.51,0.0,0,1,Clear skies,2008-11-15,,2,2,20,0,0
0.0,298.92,0.0,0,1,Clear skies,2008-11-15,,2,2,21,0,0
