Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Date,Traffic_Vol,Weather_Encoded,Weather_Desc_Encoded,TimeStamp_Hour,TimeStamp_Minute,Is_AM,Temperature_Bin,Season
0.0,268.39,0.0,0.0,1,Clear skies,2012-01-02,3160,2,3,10,0,1,8,Winter
0.0,270.52,0.0,0.0,2,Clear skies,2012-01-02,4241,2,3,12,0,0,8,Winter
0.0,272.38,0.0,0.0,2,Clear skies,2012-01-02,4432,2,3,13,0,0,8,Winter
0.0,273.47,0.0,0.0,1,Clear skies,2012-01-02,4517,2,3,15,0,0,8,Winter
0.0,272.42,0.0,0.0,1,Clear skies,2012-01-02,4507,2,3,17,0,0,8,Winter
0.0,270.46,0.0,0.0,1,Clear skies,2012-01-02,3158,2,3,19,0,0,8,Winter
0.0,269.55,0.0,0.0,5,Clear skies,2012-01-02,2650,2,3,21,0,0,8,Winter
0.0,269.45,0.0,0.0,75,Cloudy skies,2012-01-02,2558,3,9,22,0,0,8,Winter
0.0,270.16,0.0,0.0,90,Cloudy skies,2012-01-02,1840,3,10,23,0,0,8,Winter
0.0,270.29,0.0,0.0,90,Cloudy skies,2012-01-03,940,3,10,0,0,1,8,Winter
0.0,270.96,0.0,0.0,91,Cloudy skies,2012-01-03,634,3,10,1,0,1,8,Winter
0.0,270.44,0.0,0.0,91,Cloudy skies,2012-01-03,661,3,10,3,0,1,8,Winter
0.0,270.91,0.0,0.0,90,Cloudy skies,2012-01-03,608,3,10,5,0,1,8,Winter
0.0,270.71,0.0,0.0,90,Cloudy skies,2012-01-03,1349,3,10,7,0,1,8,Winter
0.0,270.82,0.0,0.0,75,Cloudy skies,2012-01-03,2485,3,9,9,0,1,8,Winter
0.0,271.48,0.0,0.0,91,Cloudy skies,2012-01-03,3292,3,10,11,0,1,8,Winter
0.0,271.56,0.0,0.0,90,Cloudy skies,2012-01-03,3764,3,10,12,0,0,8,Winter
0.0,271.78,0.0,0.0,90,Cloudy skies,2012-01-03,4375,3,10,14,0,0,8,Winter
0.0,271.62,0.0,0.0,91,Cloudy skies,2012-01-03,4058,3,10,16,0,0,8,Winter
0.0,270.61,0.0,0.0,1,Clear skies,2012-01-03,3285,2,3,18,0,0,8,Winter
0.0,269.55,0.0,0.0,1,Clear skies,2012-01-03,1817,2,3,20,0,0,8,Winter
0.0,267.4,0.0,0.0,2,Clear skies,2012-01-03,1418,2,3,22,0,0,8,Winter
0.0,265.56,0.0,0.0,2,Clear skies,2012-01-04,482,2,3,0,0,1,8,Winter
0.0,264.31,0.0,0.0,2,Clear skies,2012-01-04,275,2,3,2,0,1,8,Winter
0.0,261.84,0.0,0.0,2,Light fog,2012-01-04,419,5,7,3,0,1,8,Winter
0.0,261.14,0.0,0.0,1,Light fog,2012-01-04,2681,5,7,5,0,1,8,Winter
0.0,260.91,0.0,0.0,1,Light fog,2012-01-04,5538,5,7,6,0,1,8,Winter
0.0,259.85,0.0,0.0,90,Light fog,2012-01-04,6239,5,7,7,0,1,8,Winter
0.0,259.83,0.0,0.0,1,Dense fog,2012-01-04,5680,4,5,8,0,1,8,Winter
0.0,262.13,0.0,0.0,76,Dense fog,2012-01-04,4642,4,5,9,0,1,8,Winter
0.0,263.84,0.0,0.0,2,Light fog,2012-01-04,4066,5,7,10,0,1,8,Winter
0.0,266.88,0.0,0.0,1,Clear skies,2012-01-04,4243,2,3,11,0,1,8,Winter
0.0,269.04,0.0,0.0,1,Clear skies,2012-01-04,4674,2,3,13,0,0,8,Winter
0.0,269.58,0.0,0.0,1,Clear skies,2012-01-04,5625,2,3,15,0,0,8,Winter
0.0,267.34,0.0,0.0,90,Cloudy skies,2012-01-04,6056,3,10,17,0,0,8,Winter
0.0,266.64,0.0,0.0,5,Clear skies,2012-01-04,2835,2,3,19,0,0,8,Winter
0.0,266.13,0.0,0.0,90,Light fog,2012-01-04,1911,5,7,21,0,0,8,Winter
0.0,267.26,0.0,0.0,90,Cloudy skies,2012-01-04,1392,3,10,22,0,0,8,Winter
0.0,266.81,0.0,0.0,90,Cloudy skies,2012-01-05,492,3,10,0,0,1,8,Winter
0.0,267.26,0.0,0.0,91,Cloudy skies,2012-01-05,361,3,10,1,0,1,8,Winter
0.0,267.37,0.0,0.0,90,Cloudy skies,2012-01-05,314,3,10,3,0,1,8,Winter
0.0,269.43,0.0,0.0,90,Cloudy skies,2012-01-05,2702,3,10,5,0,1,8,Winter
0.0,269.11,0.0,0.0,40,Cloudy skies,2012-01-05,5739,3,19,6,0,1,8,Winter
0.0,267.96,0.0,0.0,41,Cloudy skies,2012-01-05,6535,3,19,7,0,1,8,Winter
0.0,268.11,0.0,0.0,1,Clear skies,2012-01-05,5767,2,3,8,0,1,8,Winter
0.0,269.19,0.0,0.0,2,Clear skies,2012-01-05,4840,2,3,9,0,1,8,Winter
0.0,269.61,0.0,0.0,76,Cloudy skies,2012-01-05,4174,3,9,10,0,1,8,Winter
0.0,272.08,0.0,0.0,2,Clear skies,2012-01-05,4672,2,3,12,0,0,8,Winter
0.0,272.13,0.0,0.0,41,Cloudy skies,2012-01-05,4717,3,19,13,0,0,8,Winter
0.0,272.2,0.0,0.0,2,Clear skies,2012-01-05,5198,2,3,14,0,0,8,Winter
0.0,272.32,0.0,0.0,1,Clear skies,2012-01-05,6491,2,3,16,0,0,8,Winter
0.0,270.58,0.0,0.0,2,Clear skies,2012-01-05,4316,2,3,18,0,0,8,Winter
0.0,269.48,0.0,0.0,90,Cloudy skies,2012-01-05,2500,3,10,20,0,0,8,Winter
0.0,270.29,0.0,0.0,91,Cloudy skies,2012-01-05,1435,3,10,22,0,0,8,Winter
0.0,270.34,0.0,0.0,91,Cloudy skies,2012-01-05,973,3,10,23,0,0,8,Winter
0.0,270.8,0.0,0.0,90,Cloudy skies,2012-01-06,759,3,10,0,0,1,8,Winter
0.0,271.72,0.0,0.0,91,Cloudy skies,2012-01-06,564,3,10,1,0,1,8,Winter
0.0,271.25,0.0,0.0,90,Cloudy skies,2012-01-06,427,3,10,2,0,1,8,Winter
0.0,270.89,0.0,0.0,91,Cloudy skies,2012-01-06,481,3,10,3,0,1,8,Winter
0.0,270.34,0.0,0.0,1,Clear skies,2012-01-06,1016,2,3,4,0,1,8,Winter
0.0,269.5,0.0,0.0,1,Clear skies,2012-01-06,2781,2,3,5,0,1,8,Winter
0.0,269.83,0.0,0.0,2,Clear skies,2012-01-06,5771,2,3,6,0,1,8,Winter
0.0,269.74,0.0,0.0,1,Clear skies,2012-01-06,6724,2,3,7,0,1,8,Winter
0.0,270.24,0.0,0.0,1,Clear skies,2012-01-06,5111,2,3,9,0,1,8,Winter
0.0,271.76,0.0,0.0,1,Clear skies,2012-01-06,4573,2,3,11,0,1,8,Winter
0.0,273.36,0.0,0.0,90,Cloudy skies,2012-01-06,4706,3,10,12,0,0,8,Winter
0.0,273.4,0.25,0.0,90,Rainfall,2012-01-06,4897,7,25,13,0,0,8,Winter
0.0,273.51,0.0,0.0,90,Cloudy skies,2012-01-06,5625,3,10,15,0,0,8,Winter
0.0,274.16,0.0,0.0,91,Airborne particles,2012-01-06,6073,0,23,17,0,0,8,Winter
0.0,272.85,0.0,0.0,90,Snowfall,2012-01-06,2819,8,8,19,0,0,8,Winter
0.0,273.07,0.0,0.25,90,Snowfall,2012-01-06,2083,8,8,21,0,0,8,Winter
0.0,272.59,0.0,0.0,90,Snowfall,2012-01-06,932,8,8,23,0,0,8,Winter
0.0,273.54,0.0,0.0,75,Light fog,2012-01-07,560,5,7,0,0,1,8,Winter
0.0,272.59,0.0,0.0,75,Light fog,2012-01-07,327,5,7,1,0,1,8,Winter
0.0,272.84,0.0,0.0,40,Light fog,2012-01-07,319,5,7,2,0,1,8,Winter
0.0,272.69,0.0,0.0,90,Light fog,2012-01-07,531,5,7,3,0,1,8,Winter
0.0,273.39,0.0,0.0,90,Snowfall,2012-01-07,1089,8,8,4,0,1,8,Winter
0.0,273.44,0.0,0.0,90,Light fog,2012-01-07,2846,5,7,5,0,1,8,Winter
0.0,272.69,0.0,0.0,90,Light fog,2012-01-07,6272,5,7,7,0,1,8,Winter
0.0,273.18,0.0,0.0,90,Light fog,2012-01-07,4847,5,7,9,0,1,8,Winter
0.0,274.15,0.0,0.0,90,Light fog,2012-01-07,4520,5,7,11,0,1,8,Winter
0.0,274.54,0.0,0.065714286,90,Snowfall,2012-01-07,4881,8,8,12,0,0,8,Winter
0.0,274.24,0.0,0.0,90,Light fog,2012-01-07,4747,5,7,13,0,0,8,Winter
0.0,274.0,0.0,0.06,90,Snowfall,2012-01-07,5817,8,8,15,0,0,8,Winter
0.0,273.94,0.0,0.13,90,Snowfall,2012-01-07,6448,8,8,16,0,0,8,Winter
0.0,274.38,0.0,0.0,90,Light fog,2012-01-07,3108,5,7,19,0,0,8,Winter
0.0,274.54,0.0,0.0,91,Light fog,2012-01-07,2920,5,7,21,0,0,8,Winter
0.0,274.42,0.0,0.1,91,Snowfall,2012-01-07,1245,8,8,23,0,0,8,Winter
0.0,273.95,0.0,0.074285714,75,Snowfall,2012-01-08,630,8,24,0,0,1,8,Winter
0.0,273.88,0.0,0.17,90,Snowfall,2012-01-08,366,8,8,1,0,1,8,Winter
0.0,274.02,0.0,0.094285714,90,Snowfall,2012-01-08,408,8,8,3,0,1,8,Winter
0.0,273.72,0.0,0.0,90,Snowfall,2012-01-08,820,8,8,4,0,1,8,Winter
0.0,273.58,0.0,0.0,91,Snowfall,2012-01-08,2555,8,8,5,0,1,8,Winter
0.0,273.21,0.0,0.0,90,Light fog,2012-01-08,5969,5,7,7,0,1,8,Winter
0.0,273.98,0.0,0.0,91,Light fog,2012-01-08,4750,5,7,9,0,1,8,Winter
0.0,274.31,0.0,0.0,91,Light fog,2012-01-08,4430,5,7,10,0,1,8,Winter
0.0,274.42,0.0,0.0,90,Light fog,2012-01-08,4885,5,7,12,0,0,8,Winter
0.0,274.1,0.0,0.262857143,90,Snowfall,2012-01-08,4935,8,8,13,0,0,8,Winter
0.0,273.97,0.0,0.13,90,Snowfall,2012-01-08,5556,8,8,15,0,0,8,Winter
0.0,273.16,0.0,0.0,90,Snowfall,2012-01-08,5985,8,8,17,0,0,8,Winter
0.0,272.03,0.0,0.0,90,Snowfall,2012-01-08,3240,8,8,19,0,0,8,Winter
0.0,270.95,0.0,0.0,91,Snowfall,2012-01-08,2514,8,8,21,0,0,8,Winter
0.0,269.64,0.0,0.0,90,Snowfall,2012-01-08,1521,8,8,23,0,0,8,Winter
0.0,266.67,0.0,0.0,90,Cloudy skies,2012-01-09,1108,3,10,0,0,1,8,Winter
0.0,265.52,0.0,0.0,91,Snowfall,2012-01-09,695,8,8,1,0,1,8,Winter
0.0,264.3,0.0,0.0,90,Snowfall,2012-01-09,487,8,8,2,0,1,8,Winter
0.0,261.39,0.0,0.0,90,Snowfall,2012-01-09,276,8,8,4,0,1,8,Winter
0.0,260.13,0.0,0.0,91,Snowfall,2012-01-09,859,8,8,6,0,1,8,Winter
0.0,259.9,0.0,0.0,90,Cloudy skies,2012-01-09,1888,3,10,8,0,1,8,Winter
0.0,259.29,0.0,0.0,91,Cloudy skies,2012-01-09,3915,3,10,10,0,1,8,Winter
0.0,259.39,0.0,0.0,90,Snowfall,2012-01-09,4989,8,8,12,0,0,8,Winter
0.0,259.26,0.0,0.0,90,Snowfall,2012-01-09,4579,8,8,14,0,0,8,Winter
0.0,258.16,0.0,0.0,75,Cloudy skies,2012-01-09,4239,3,9,16,0,0,8,Winter
0.0,257.03,0.0,0.0,40,Cloudy skies,2012-01-09,3865,3,19,18,0,0,8,Winter
0.0,255.6,0.0,0.0,1,Clear skies,2012-01-09,2495,2,3,20,0,0,8,Winter
0.0,254.22,0.0,0.0,1,Clear skies,2012-01-09,2179,2,3,22,0,0,8,Winter
0.0,252.25,0.0,0.0,1,Clear skies,2012-01-10,1108,2,3,0,0,1,8,Winter
0.0,251.85,0.0,0.0,1,Clear skies,2012-01-10,483,2,3,2,0,1,8,Winter
0.0,250.49,0.0,0.0,1,Clear skies,2012-01-10,276,2,3,4,0,1,8,Winter
0.0,250.28,0.0,0.0,1,Clear skies,2012-01-10,757,2,3,6,0,1,8,Winter
0.0,249.82,0.0,0.0,1,Clear skies,2012-01-10,1724,2,3,8,0,1,8,Winter
0.0,250.46,0.0,0.0,1,Clear skies,2012-01-10,2786,2,3,9,0,1,8,Winter
0.0,251.25,0.0,0.0,1,Clear skies,2012-01-10,3928,2,3,10,0,1,8,Winter
0.0,253.44,0.0,0.0,1,Clear skies,2012-01-10,3978,2,3,11,0,1,8,Winter
0.0,253.88,0.0,0.0,1,Clear skies,2012-01-10,3399,2,3,12,0,0,8,Winter
0.0,254.68,0.0,0.0,2,Clear skies,2012-01-10,3265,2,3,13,0,0,8,Winter
0.0,255.12,0.0,0.0,1,Clear skies,2012-01-10,3604,2,3,15,0,0,8,Winter
0.0,254.95,0.0,0.0,1,Clear skies,2012-01-10,3249,2,3,17,0,0,8,Winter
0.0,252.33,0.0,0.0,1,Clear skies,2012-01-10,2502,2,3,19,0,0,8,Winter
0.0,250.17,0.0,0.0,5,Clear skies,2012-01-10,2948,2,3,21,0,0,8,Winter
0.0,249.88,0.0,0.0,76,Cloudy skies,2012-01-10,809,3,9,23,0,0,8,Winter
0.0,248.58,0.0,0.0,1,Clear skies,2012-01-11,493,2,3,0,0,1,7,Winter
0.0,249.12,0.0,0.0,91,Light fog,2012-01-11,272,5,7,1,0,1,8,Winter
0.0,249.41,0.0,0.0,1,Light fog,2012-01-11,291,5,7,3,0,1,8,Winter
0.0,248.92,0.0,0.0,2,Clear skies,2012-01-11,838,2,3,4,0,1,8,Winter
0.0,249.22,0.0,0.0,1,Snowfall,2012-01-11,4878,8,8,6,0,1,8,Winter
0.0,249.61,0.0,0.0,76,Airborne particles,2012-01-11,5498,0,23,8,0,1,8,Winter
0.0,251.39,0.0,0.0,41,Airborne particles,2012-01-11,3922,0,23,10,0,1,8,Winter
0.0,256.01,0.0,0.0,40,Snowfall,2012-01-11,4138,8,8,11,0,1,8,Winter
0.0,257.15,0.0,0.0,2,Snowfall,2012-01-11,4484,8,8,13,0,0,8,Winter
0.0,257.85,0.0,0.0,91,Airborne particles,2012-01-11,5547,0,23,15,0,0,8,Winter
0.0,258.03,0.0,0.0,91,Snowfall,2012-01-11,5318,8,8,17,0,0,8,Winter
0.0,258.88,0.0,0.0,90,Snowfall,2012-01-11,2545,8,8,19,0,0,8,Winter
0.0,259.3,0.0,0.0,40,Snowfall,2012-01-11,1968,8,8,21,0,0,8,Winter
0.0,257.35,0.0,0.0,90,Airborne particles,2012-01-11,1221,0,23,22,0,0,8,Winter
0.0,257.36,0.0,0.0,20,Snowfall,2012-01-12,487,8,8,0,0,1,8,Winter
0.0,256.45,0.0,0.0,2,Snowfall,2012-01-12,327,8,8,1,0,1,8,Winter
0.0,255.75,0.0,0.0,1,Snowfall,2012-01-12,333,8,8,3,0,1,8,Winter
0.0,253.79,0.0,0.0,1,Clear skies,2012-01-12,864,2,3,4,0,1,8,Winter
0.0,253.79,0.0,0.0,1,Clear skies,2012-01-12,2578,2,3,5,0,1,8,Winter
0.0,253.35,0.0,0.0,2,Clear skies,2012-01-12,5293,2,3,6,0,1,8,Winter
0.0,252.35,0.0,0.0,2,Clear skies,2012-01-12,5215,2,3,8,0,1,8,Winter
0.0,253.06,0.0,0.0,1,Clear skies,2012-01-12,4072,2,3,10,0,1,8,Winter
0.0,255.42,0.0,0.0,2,Clear skies,2012-01-12,4226,2,3,11,0,1,8,Winter
0.0,256.28,0.0,0.0,1,Clear skies,2012-01-12,4640,2,3,13,0,0,8,Winter
0.0,257.36,0.0,0.0,1,Clear skies,2012-01-12,5642,2,3,15,0,0,8,Winter
0.0,257.14,0.0,0.0,5,Clear skies,2012-01-12,6067,2,3,17,0,0,8,Winter
0.0,254.49,0.0,0.0,1,Clear skies,2012-01-12,2979,2,3,19,0,0,8,Winter
0.0,254.14,0.0,0.0,1,Clear skies,2012-01-12,3428,2,3,21,0,0,8,Winter
0.0,253.72,0.0,0.0,1,Clear skies,2012-01-12,1054,2,3,23,0,0,8,Winter
0.0,252.44,0.0,0.0,1,Clear skies,2012-01-13,657,2,3,0,0,1,8,Winter
0.0,252.01,0.0,0.0,2,Snowfall,2012-01-13,488,8,8,2,0,1,8,Winter
0.0,252.82,0.0,0.0,41,Cloudy skies,2012-01-13,955,3,19,4,0,1,8,Winter
0.0,255.51,0.0,0.0,90,Cloudy skies,2012-01-13,5597,3,10,6,0,1,8,Winter
0.0,255.76,0.0,0.0,90,Cloudy skies,2012-01-13,6198,3,10,8,0,1,8,Winter
0.0,258.84,0.0,0.0,91,Snowfall,2012-01-13,4229,8,8,10,0,1,8,Winter
0.0,262.24,0.0,0.0,90,Cloudy skies,2012-01-13,4646,3,10,12,0,0,8,Winter
0.0,266.45,0.0,0.0,75,Cloudy skies,2012-01-13,5174,3,9,14,0,0,8,Winter
0.0,267.84,0.0,0.0,1,Airborne particles,2012-01-13,6646,0,23,16,0,0,8,Winter
0.0,266.42,0.0,0.0,1,Airborne particles,2012-01-13,4650,0,23,18,0,0,8,Winter
0.0,264.12,0.0,0.0,1,Airborne particles,2012-01-13,2710,0,23,20,0,0,8,Winter
0.0,263.52,0.0,0.0,75,Airborne particles,2012-01-13,1594,0,23,22,0,0,8,Winter
0.0,263.88,0.0,0.0,1,Airborne particles,2012-01-13,1055,0,23,23,0,0,8,Winter
0.0,264.52,0.0,0.0,41,Light fog,2012-01-14,352,5,7,1,0,1,8,Winter
0.0,265.48,0.0,0.0,76,Airborne particles,2012-01-14,841,0,23,4,0,1,8,Winter
0.0,265.55,0.0,0.0,90,Airborne particles,2012-01-14,5137,0,23,6,0,1,8,Winter
0.0,266.35,0.0,0.0,40,Airborne particles,2012-01-14,5719,0,23,8,0,1,8,Winter
0.0,266.18,0.0,0.0,90,Airborne particles,2012-01-14,4302,0,23,10,0,1,8,Winter
0.0,268.38,0.0,0.0,90,Airborne particles,2012-01-14,4764,0,23,12,0,0,8,Winter
0.0,270.01,0.0,0.0,90,Light fog,2012-01-14,5471,5,7,14,0,0,8,Winter
0.0,270.38,0.0,0.0,90,Airborne particles,2012-01-14,6723,0,23,16,0,0,8,Winter
0.0,270.05,0.0,0.0,90,Light fog,2012-01-14,4446,5,7,18,0,0,8,Winter
0.0,270.22,0.0,0.0,90,Light fog,2012-01-14,2828,5,7,20,0,0,8,Winter
0.0,269.94,0.0,0.0,76,Light fog,2012-01-14,1873,5,7,22,0,0,8,Winter
0.0,268.98,0.0,0.0,90,Light fog,2012-01-15,759,5,7,0,0,1,8,Winter
0.0,268.89,0.0,0.0,90,Light fog,2012-01-15,482,5,7,1,0,1,8,Winter
0.0,267.88,0.0,0.0,91,Light fog,2012-01-15,833,5,7,4,0,1,8,Winter
0.0,267.72,0.0,0.0,91,Light fog,2012-01-15,5395,5,7,6,0,1,8,Winter
0.0,267.41,0.0,0.0,90,Light fog,2012-01-15,5511,5,7,8,0,1,8,Winter
0.0,267.63,0.0,0.0,90,Snowfall,2012-01-15,4448,8,8,10,0,1,8,Winter
0.0,266.42,0.0,0.0,90,Cloudy skies,2012-01-15,5163,3,10,12,0,0,8,Winter
0.0,268.01,0.0,0.0,91,Cloudy skies,2012-01-15,5567,3,10,14,0,0,8,Winter
0.0,267.49,0.0,0.0,2,Clear skies,2012-01-15,6489,2,3,16,0,0,8,Winter
0.0,266.62,0.0,0.0,1,Clear skies,2012-01-15,4807,2,3,18,0,0,8,Winter
0.0,265.19,0.0,0.0,40,Cloudy skies,2012-01-15,2947,3,19,20,0,0,8,Winter
0.0,262.96,0.0,0.0,90,Cloudy skies,2012-01-15,3333,3,10,22,0,0,8,Winter
0.0,262.51,0.0,0.0,90,Cloudy skies,2012-01-15,1701,3,10,23,0,0,8,Winter
0.0,261.93,0.0,0.0,90,Cloudy skies,2012-01-16,1472,3,10,0,0,1,8,Winter
0.0,261.68,0.0,0.0,75,Cloudy skies,2012-01-16,1036,3,9,1,0,1,8,Winter
0.0,260.5,0.0,0.0,40,Cloudy skies,2012-01-16,742,3,19,2,0,1,8,Winter
0.0,257.6,0.0,0.0,2,Clear skies,2012-01-16,690,2,3,5,0,1,8,Winter
0.0,255.92,0.0,0.0,1,Clear skies,2012-01-16,1219,2,3,6,0,1,8,Winter
0.0,255.28,0.0,0.0,41,Cloudy skies,2012-01-16,1874,3,19,7,0,1,8,Winter
0.0,255.31,0.0,0.0,41,Cloudy skies,2012-01-16,2611,3,19,8,0,1,8,Winter
0.0,255.72,0.0,0.0,90,Cloudy skies,2012-01-16,3753,3,10,10,0,1,8,Winter
0.0,256.05,0.0,0.0,90,Snowfall,2012-01-16,4210,8,8,11,0,1,8,Winter
0.0,256.31,0.0,0.0,90,Snowfall,2012-01-16,4609,8,8,12,0,0,8,Winter
0.0,256.47,0.0,0.0,76,Airborne particles,2012-01-16,4641,0,23,14,0,0,8,Winter
0.0,255.85,0.0,0.0,1,Clear skies,2012-01-16,4642,2,3,16,0,0,8,Winter
0.0,253.86,0.0,0.0,2,Clear skies,2012-01-16,3921,2,3,18,0,0,8,Winter
0.0,253.22,0.0,0.0,5,Clear skies,2012-01-16,2692,2,3,20,0,0,8,Winter
0.0,252.35,0.0,0.0,1,Clear skies,2012-01-16,2351,2,3,22,0,0,8,Winter
0.0,251.35,0.0,0.0,1,Clear skies,2012-01-16,2084,2,3,23,0,0,8,Winter
0.0,250.95,0.0,0.0,1,Clear skies,2012-01-17,1072,2,3,0,0,1,8,Winter
0.0,249.55,0.0,0.0,1,Clear skies,2012-01-17,651,2,3,2,0,1,8,Winter
0.0,249.31,0.0,0.0,1,Clear skies,2012-01-17,351,2,3,3,0,1,8,Winter
0.0,248.58,0.0,0.0,90,Airborne particles,2012-01-17,468,0,23,4,0,1,7,Winter
0.0,248.38,0.0,0.0,40,Cloudy skies,2012-01-17,930,3,19,6,0,1,7,Winter
0.0,247.85,0.0,0.0,1,Clear skies,2012-01-17,1434,2,3,7,0,1,7,Winter
0.0,248.15,0.0,0.0,1,Clear skies,2012-01-17,1996,2,3,8,0,1,7,Winter
0.0,249.68,0.0,0.0,5,Clear skies,2012-01-17,2532,2,3,9,0,1,8,Winter
0.0,249.59,0.0,0.0,1,Clear skies,2012-01-17,2860,2,3,10,0,1,8,Winter
0.0,252.15,0.0,0.0,1,Clear skies,2012-01-17,3182,2,3,11,0,1,8,Winter
0.0,252.98,0.0,0.0,5,Clear skies,2012-01-17,3963,2,3,13,0,0,8,Winter
0.0,254.44,0.0,0.0,2,Clear skies,2012-01-17,3756,2,3,14,0,0,8,Winter
0.0,254.77,0.0,0.0,1,Clear skies,2012-01-17,3754,2,3,16,0,0,8,Winter
0.0,253.17,0.0,0.0,1,Clear skies,2012-01-17,2899,2,3,18,0,0,8,Winter
0.0,252.24,0.0,0.0,1,Clear skies,2012-01-17,2086,2,3,20,0,0,8,Winter
0.0,251.47,0.0,0.0,2,Clear skies,2012-01-17,1291,2,3,22,0,0,8,Winter
0.0,250.03,0.0,0.0,1,Clear skies,2012-01-17,982,2,3,23,0,0,8,Winter
0.0,249.85,0.0,0.0,1,Clear skies,2012-01-18,336,2,3,1,0,1,8,Winter
0.0,249.52,0.0,0.0,2,Clear skies,2012-01-18,273,2,3,2,0,1,8,Winter
0.0,248.58,0.0,0.0,1,Clear skies,2012-01-18,2130,2,3,5,0,1,7,Winter
0.0,249.28,0.0,0.0,91,Cloudy skies,2012-01-18,4203,3,10,6,0,1,8,Winter
0.0,248.88,0.0,0.0,90,Cloudy skies,2012-01-18,4199,3,10,7,0,1,8,Winter
0.0,250.35,0.0,0.0,90,Cloudy skies,2012-01-18,3507,3,10,8,0,1,8,Winter
0.0,250.71,0.0,0.0,91,Cloudy skies,2012-01-18,3716,3,10,9,0,1,8,Winter
0.0,252.74,0.0,0.0,91,Cloudy skies,2012-01-18,3928,3,10,11,0,1,8,Winter
0.0,254.74,0.0,0.0,90,Cloudy skies,2012-01-18,4136,3,10,12,0,0,8,Winter
0.0,256.35,0.0,0.0,90,Cloudy skies,2012-01-18,4743,3,10,14,0,0,8,Winter
0.0,257.05,0.0,0.0,75,Cloudy skies,2012-01-18,4889,3,9,16,0,0,8,Winter
0.0,255.01,0.0,0.0,2,Clear skies,2012-01-18,3674,2,3,18,0,0,8,Winter
0.0,252.79,0.0,0.0,1,Clear skies,2012-01-18,2151,2,3,20,0,0,8,Winter
0.0,252.02,0.0,0.0,1,Clear skies,2012-01-18,1420,2,3,22,0,0,8,Winter
0.0,251.35,0.0,0.0,2,Airborne particles,2012-01-19,776,0,23,0,0,1,8,Winter
0.0,251.49,0.0,0.0,2,Clear skies,2012-01-19,526,2,3,2,0,1,8,Winter
0.0,250.46,0.0,0.0,2,Clear skies,2012-01-19,1147,2,3,4,0,1,8,Winter
0.0,249.95,0.0,0.0,1,Clear skies,2012-01-19,5671,2,3,6,0,1,8,Winter
0.0,249.89,0.0,0.0,1,Clear skies,2012-01-19,5889,2,3,8,0,1,8,Winter
0.0,252.08,0.0,0.0,1,Clear skies,2012-01-19,4418,2,3,10,0,1,8,Winter
0.0,256.75,0.0,0.0,1,Clear skies,2012-01-19,4761,2,3,12,0,0,8,Winter
0.0,259.51,0.0,0.0,40,Cloudy skies,2012-01-19,5087,3,19,14,0,0,8,Winter
0.0,259.95,0.0,0.0,90,Cloudy skies,2012-01-19,6744,3,10,16,0,0,8,Winter
0.0,259.53,0.0,0.0,90,Cloudy skies,2012-01-19,4514,3,10,18,0,0,8,Winter
0.0,260.3,0.0,0.0,90,Snowfall,2012-01-19,2665,8,8,20,0,0,8,Winter
0.0,260.38,0.0,0.0,90,Snowfall,2012-01-19,2397,8,8,21,0,0,8,Winter
0.0,260.32,0.0,0.0,90,Snowfall,2012-01-19,1006,8,8,23,0,0,8,Winter
0.0,260.31,0.0,0.0,90,Snowfall,2012-01-20,322,8,8,1,0,1,8,Winter
0.0,260.8,0.0,0.0,90,Snowfall,2012-01-20,264,8,8,2,0,1,8,Winter
0.0,260.68,0.0,0.0,90,Snowfall,2012-01-20,351,8,8,3,0,1,8,Winter
0.0,261.21,0.0,0.0,90,Snowfall,2012-01-20,2601,8,8,5,0,1,8,Winter
0.0,262.82,0.0,0.0,90,Snowfall,2012-01-20,5710,8,8,7,0,1,8,Winter
0.0,262.95,0.0,0.0,90,Snowfall,2012-01-20,5123,8,8,9,0,1,8,Winter
0.0,264.78,0.0,0.0,91,Airborne particles,2012-01-20,4407,0,23,10,0,1,8,Winter
0.0,265.76,0.0,0.0,90,Airborne particles,2012-01-20,4698,0,23,12,0,0,8,Winter
0.0,267.05,0.0,0.0,90,Light fog,2012-01-20,4741,5,7,13,0,0,8,Winter
0.0,266.68,0.0,0.0,90,Light fog,2012-01-20,5668,5,7,15,0,0,8,Winter
0.0,267.56,0.0,0.0,90,Airborne particles,2012-01-20,6497,0,23,17,0,0,8,Winter
0.0,267.36,0.0,0.0,90,Airborne particles,2012-01-20,3187,0,23,19,0,0,8,Winter
0.0,267.45,0.0,0.0,91,Light fog,2012-01-20,2346,5,7,21,0,0,8,Winter
0.0,267.78,0.0,0.0,75,Airborne particles,2012-01-20,1027,0,23,23,0,0,8,Winter
0.0,267.25,0.0,0.0,91,Light fog,2012-01-21,540,5,7,0,0,1,8,Winter
0.0,267.32,0.0,0.0,90,Airborne particles,2012-01-21,340,0,23,1,0,1,8,Winter
0.0,267.49,0.0,0.0,90,Light fog,2012-01-21,323,5,7,3,0,1,8,Winter
0.0,268.37,0.0,0.0,90,Light fog,2012-01-21,879,5,7,4,0,1,8,Winter
0.0,268.08,0.0,0.0,90,Light fog,2012-01-21,6236,5,7,7,0,1,8,Winter
